site,plot,date,time,video_id,species_common,species_scientific,num_ind,bait_interaction,hole_interaction,nice,notes
chong_96,p2,20-Aug-25,1:13:51,8200024,north_american_deermouse,Peromyscus_maniculatus,1,n,n,,
chong_96,p2,20-Aug-25,4:19:03,8200025,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
chong_96,p2,20-Aug-25,21:21:08,8200026,rabbit,Oryctolagus_cuniculus,1,n,n,,
chong_96,p2,20-Aug-25,21:27:04,8200027,rabbit,Oryctolagus_cuniculus,1,n,n,,
chong_96,p2,20-Aug-25,22:20:46,8200028,rabbit,Oryctolagus_cuniculus,1,y,n,,
chong_96,p2,20-Aug-25,23:23:24,8200029,north_american_deermouse,Peromyscus_maniculatus,1,n,n,,
chong_96,p2,20-Aug-25,23:45:01,8200030,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
chong_96,p2,21-Aug-25,3:25:30,8210033,rabbit,Oryctolagus_cuniculus,1,y,n,,
bks_96,d,19-Aug-25,3:19:06,8190002,deer,Cervidae_sp,1,n,n,,
bks_96,d,19-Aug-25,21:32:46,8190003,coyote,Canis_latrans,1,n,n,,
bks_96,d,20-Aug-25,1:53:47,8200004,bird,Aves,1,n,n,,
bks_96,d,20-Aug-25,2:48:14,8200006,bird,Aves,1,n,n,,
bks_96,p1,19-Aug-25,1:26:21,8190001,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
bks_96,p1,19-Aug-25,2:23:08,8190002,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
bks_96,p2,18-Aug-25,21:30:26,8180001,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
bks_96,p2,18-Aug-25,22:23:16,8180002,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
bks_96,p2,19-Aug-25,0:48:14,8190003,north_american_deermouse,Peromyscus_maniculatus,1,n,n,,
bks_96,p2,19-Aug-25,2:16:02,8190005,north_american_deermouse,Peromyscus_maniculatus,1,n,n,,
bks_96,p2,19-Aug-25,2:54:50,8190006,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
bks_96,p2,19-Aug-25,23:55:57,8190008,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
bks_96,p2,20-Aug-25,3:15:34,8200009,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
bks_96,p2,21-Aug-25,2:13:24,8210010,deer,Cervidae_sp,1,y,n,,
bks_68,p1,29-Aug-25,2:31:18,8290001,,,1,n,n,,"eyes moving, rabbit?"
bks_68,p2,27-Aug-25,0:47:03,8270001,bird,Aves,1,n,n,,
bks_68,p2,27-Aug-25,5:10:06,8270002,bird,Aves,1,n,n,,
bks_68,p2,28-Aug-25,5:19:57,8280003,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
bks_68,p2,28-Aug-25,21:27:52,8280004,north_american_deermouse,Peromyscus_maniculatus,1,n,n,,
bks_68,d,26-Aug-25,21:41:23,8260001,north_american_deermouse,Peromyscus_maniculatus,1,n,n,,
bks_68,d,27-Aug-25,4:53:58,8270002,bird,Aves,1,n,n,,
bks_68,d,28-Aug-25,2:50:05,8280003,,,2,n,n,,"Unknown movement around bait, maybe shrew? "
lbf_ladnertrunk,p2,18-Aug-25,23:20:22,8180001,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
lbf_ladnertrunk,p2,20-Aug-25,21:26:55,8200003,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
lbf_ladnertrunk,p2,21-Aug-25,2:33:34,8210004,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
lbf_ladnertrunk,p2,21-Aug-25,4:34:12,8210005,north_american_deermouse,Peromyscus_maniculatus,1,n,n,,
lbf_ladnertrunk,p2,21-Aug-25,4:37:11,8210006,north_american_deermouse,Peromyscus_maniculatus,1,n,n,,
lbf_ladnertrunk,p2,21-Aug-25,4:38:28,8210007,north_american_deermouse,Peromyscus_maniculatus,1,n,n,,
sandhu_ladnertrunk,p1,18-Aug-25,22:18:33,8180003,,,1,n,n,,"Eyes moving in background, likely rabbit"
sandhu_ladnertrunk,p1,19-Aug-25,3:41:25,8190004,rabbit,Oryctolagus_cuniculus,1,n,n,,Eyes moving in background
sandhu_ladnertrunk,p2,18-Aug-25,23:25:25,8180001,rabbit,Oryctolagus_cuniculus,1,n,n,,eyes moving
sandhu_ladnertrunk,p2,18-Aug-25,23:36:00,8180002,,,1,n,n,,likely rabbit 
sandhu_ladnertrunk,p2,19-Aug-25,22:37:01,8190003,rabbit,Oryctolagus_cuniculus,1,n,n,,
sandhu_ladnertrunk,p2,20-Aug-25,1:37:37,8200004,rabbit,Oryctolagus_cuniculus,1,n,n,,
sandhu_ladnertrunk,p2,20-Aug-25,1:38:59,8200005,rabbit,Oryctolagus_cuniculus,1,y,n,,
sandhu_ladnertrunk,p2,20-Aug-25,1:40:37,8200006,rabbit,Oryctolagus_cuniculus,1,n,n,,
sandhu_ladnertrunk,p2,20-Aug-25,1:42:10,8200007,rabbit,Oryctolagus_cuniculus,1,n,n,,
sandhu_ladnertrunk,p2,21-Aug-25,2:41:25,8210008,rabbit,Oryctolagus_cuniculus,1,n,n,,
sandhu_ladnertrunk,p2,21-Aug-25,2:42:25,8210009,rabbit,Oryctolagus_cuniculus,1,y,n,,
sandhu_ladnertrunk,p2,21-Aug-25,2:44:09,8210010,rabbit,Oryctolagus_cuniculus,1,n,n,,
sandhu_ladnertrunk,p2,21-Aug-25,2:58:53,8210011,rabbit,Oryctolagus_cuniculus,1,y,n,,
sandhu_ladnertrunk,p2,21-Aug-25,3:00:11,8210012,rabbit,Oryctolagus_cuniculus,1,y,n,Clear video of rabbit eating bait ,
sandhu_ladnertrunk,p2,21-Aug-25,3:01:28,8210013,rabbit,Oryctolagus_cuniculus,1,n,n,,
sandhu_ladnertrunk,p2,21-Aug-25,3:30:18,8210015,rabbit,Oryctolagus_cuniculus,1,n,n,,
sandhu_ladnertrunk,p2,21-Aug-25,3:31:37,8210016,rabbit,Oryctolagus_cuniculus,1,y,n,,
sandhu_ladnertrunk,p2,21-Aug-25,3:32:54,8210017,rabbit,Oryctolagus_cuniculus,1,y,n,,
sandhu_ladnertrunk,d,18-Aug-25,21:13:55,8180001,bird,Aves,1,n,n,,
sandhu_ladnertrunk,d,18-Aug-25,22:19:48,8180002,bird,Aves,1,n,n,,
sandhu_ladnertrunk,d,18-Aug-25,23:40:44,8180003,bird,Aves,1,n,n,,
sandhu_ladnertrunk,d,19-Aug-25,0:45:56,8190004,bird,Aves,1,n,n,,
sandhu_ladnertrunk,d,19-Aug-25,1:53:51,8190005,bird,Aves,1,n,n,,
sandhu_ladnertrunk,d,19-Aug-25,2:31:12,8190006,bird,Aves,1,n,n,,
sandhu_ladnertrunk,d,19-Aug-25,5:21:54,8190007,coyote,Canis_latrans,1,y,n,,
sandhu_ladnertrunk,d,19-Aug-25,22:14:13,8190011,bird,Aves,1,n,n,,
sandhu_ladnertrunk,d,19-Aug-25,23:38:11,8190012,bird,Aves,1,n,n,,
sandhu_ladnertrunk,d,20-Aug-25,0:15:02,8200013,bird,Aves,1,n,n,,
sandhu_ladnertrunk,d,20-Aug-25,4:50:21,8200014,bird,Aves,1,n,n,,
sandhu_ladnertrunk,d,20-Aug-25,23:28:49,8200015,bird,Aves,1,n,n,,
bks_neaves,p1,21-Aug-25,23:21:01,8210001,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
bks_neaves,d,19-Aug-25,21:24:24,8190001,bird,Aves,1,n,n,,
avtar_168,p1,20-Aug-25,1:04:50,8200001,,,1,n,n,,Eyes moving in background (likely rabbit)
avtar_168,p1,20-Aug-25,1:26:35,8200002,,,1,n,n,,Eyes moving in background (likely coyote)
avtar_168,p1,20-Aug-25,23:06:31,8200003,,,1,n,n,,Eyes moving in background (likely coyote)
avtar_168,p2,20-Aug-25,2:03:27,8200001,,,1,n,n,,Eyes moving in background (likely rabbit)
avtar_168,p2,20-Aug-25,4:23:47,8200002,rabbit,Oryctolagus_cuniculus,1,n,n,,
avtar_168,p2,20-Aug-25,4:25:10,8200003,rabbit,Oryctolagus_cuniculus,1,n,n,,
avtar_168,p2,20-Aug-25,2:26:45,8210005,,,1,n,n,,Eyes moving in background 
avtar_168,p2,20-Aug-25,3:37:48,8220007,rabbit,Oryctolagus_cuniculus,1,n,n,,
avtar_168,d,19-Aug-25,20:47:59,8190001,north_american_deermouse,Peromyscus_maniculatus,1,n,n,,
avtar_168,d,20-Aug-25,21:29:42,8200003,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
avtar_168,d,20-Aug-25,23:08:36,8200004,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
avtar_168,d,21-Aug-25,21:14:08,8210005,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
avtar_168,d,21-Aug-25,21:23:07,8210006,north_american_deermouse,Peromyscus_maniculatus,1,n,n,,
avtar_168,d,21-Aug-25,23:25:06,8210007,north_american_deermouse,Peromyscus_maniculatus,1,n,n,,
avtar_168,d,21-Aug-25,23:32:18,8210008,,,1,n,n,,Likely deermouse 
surjit_168,p1,20-Aug-25,1:21:36,8200002,rabbit,Oryctolagus_cuniculus,1,y,n,,
surjit_168,p1,22-Aug-25,1:03:32,8220003,rabbit,Oryctolagus_cuniculus,1,y,n,,
surjit_168,p2,20-Aug-25,22:20:40,8200002,rabbit,Oryctolagus_cuniculus,1,n,n,,
surjit_168,p2,20-Aug-25,22:30:31,8200003,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
surjit_168,p2,20-Aug-25,22:37:53,8200004,north_american_deermouse,Peromyscus_maniculatus,1,y,n,,
surjit_168,p2,21-Aug-25,4:25:01,8210005,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,21-Aug-25,4:27:02,8210006,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,21-Aug-25,21:55:02,8210007,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,21-Aug-25,22:23:33,8210008,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,21-Aug-25,22:41:23,8210009,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,21-Aug-25,22:42:38,8210010,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
surjit_168,p2,22-Aug-25,0:14:10,8220011,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,0:16:23,8220012,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,1:02:15,8220013,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,1:07:17,8220014,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,1:25:06,8220015,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,1:35:18,8220016,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,1:58:14,8220017,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,2:06:23,8220018,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
surjit_168,p2,22-Aug-25,2:18:11,8220019,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,2:20:15,8220020,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,2:25:53,8220021,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,2:41:45,8220022,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,2:54:54,8220024,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,2:57:41,8220025,north_american_deermouse,Peromyscus_maniculatus,2,n,n ,,
surjit_168,p2,22-Aug-25,3:22:00,8220026,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
surjit_168,p2,22-Aug-25,3:26:45,8220027,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,3:27:53,8220028,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,3:29:15,8220029,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,3:30:29,8220030,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
surjit_168,p2,22-Aug-25,3:59:52,8220031,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
surjit_168,p2,22-Aug-25,4:05:32,8220032,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,4:06:53,8220033,north_american_deermouse,Peromyscus_maniculatus,2,y,n ,,
surjit_168,p2,22-Aug-25,4:08:14,8220034,north_american_deermouse,Peromyscus_maniculatus,2,y,n ,,
surjit_168,p2,22-Aug-25,4:20:40,8220035,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
surjit_168,p2,22-Aug-25,4:21:58,8220036,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,4:43:57,8220038,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,4:45:45,8220039,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,5:13:18,8220040,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,p2,22-Aug-25,5:31:26,8220041,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
surjit_168,d,19-Aug-25,23:19:29,8190002,rat,Rattus_sp,1,n,n ,,
surjit_168,d,20-Aug-25,4:34:06,8200003,rat,Rattus_sp,1,n,n ,,
surjit_168,d,21-Aug-25,0:49:03,8210004,raccoon,Procyon_lotor,1,y,n ,,
surjit_168,d,21-Aug-25,0:50:18,8210005,raccoon,Procyon_lotor,1,y,n ,,
surjit_168,d,21-Aug-25,0:51:33,8210006,raccoon,Procyon_lotor,1,y,n ,,
surjit_168,d,21-Aug-25,0:52:49,8210007,raccoon,Procyon_lotor,1,y,n ,,
surjit_168,d,21-Aug-25,0:54:04,8210008,raccoon,Procyon_lotor,1,y,n ,,
surjit_168,d,21-Aug-25,1:54:09,8210009,rat,Rattus_sp,1,n,n ,,
surjit_168,d,21-Aug-25,1:55:28,8210010,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,2:06:04,8210011,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,2:08:02,8210012,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,2:15:44,8210013,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,2:17:05,8210014,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,2:43:57,8210016,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,2:45:21,8210017,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,2:46:49,8210018,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,2:49:40,8210020,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,2:53:30,8210021,rat,Rattus_sp,1,n,y,,
surjit_168,d,21-Aug-25,2:54:47,8210022,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,3:05:24,8210023,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,3:06:37,8210024,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,3:09:15,8210025,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,3:10:29,8210026,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,3:16:28,8210027,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,3:32:44,8210028,coyote,Canis_latrans,1,n,n ,,
surjit_168,d,21-Aug-25,21:40:49,8210030,rat,Rattus_sp,1,y,n ,,
surjit_168,d,21-Aug-25,21:42:06,8210031,rat,Rattus_sp,1,y,n ,,
surjit_168,d,22-Aug-25,0:01:53,8220032,rat,Rattus_sp,1,y,n ,,
surjit_168,d,22-Aug-25,1:56:32,8220033,rat,Rattus_sp,1,y,n ,,
surjit_168,d,22-Aug-25,1:57:51,8220034,rat,Rattus_sp,1,y,n ,,
surjit_168,d,22-Aug-25,1:59:09,8220035,rat,Rattus_sp,1,y,n ,,
surjit_168,d,22-Aug-25,2:00:28,8220036,rat,Rattus_sp,1,n,n ,,
surjit_168,d,22-Aug-25,2:01:54,8220037,rat,Rattus_sp,1,n,n ,,
surjit_168,d,22-Aug-25,3:22:24,8220039,rat,Rattus_sp,1,y,n ,,
surjit_168,d,22-Aug-25,3:23:40,8220040,rat,Rattus_sp,1,y,n ,,
surjit_168,d,22-Aug-25,3:24:59,8220041,rat,Rattus_sp,1,y,n ,,
surjit_168,d,22-Aug-25,3:26:22,8220042,rat,Rattus_sp,1,y,n ,,
gwb_neaves,p1,19-Aug-25,22:08:28,8190001,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
gwb_neaves,p1,19-Aug-25,23:25:39,8190002,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
gwb_neaves,p1,20-Aug-25,0:16:56,8200003,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
gwb_neaves,p1,20-Aug-25,2:03:57,8200004,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p1,20-Aug-25,6:04:56,8200005,bird,Aves,1,n,n ,,
gwb_neaves,p1,21-Aug-25,22:14:13,8200006,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p1,21-Aug-25,22:12:07,8210008,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
gwb_neaves,p1,21-Aug-25,22:14:13,8210009,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p1,22-Aug-25,4:15:43,8220010,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
gwb_neaves,p2,19-Aug-25,21:32:41,8190001,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
gwb_neaves,p2,20-Aug-25,1:00:00,8200002,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
gwb_neaves,p2,20-Aug-25,23:57:51,8200003,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
gwb_neaves,p2,20-Aug-25,23:59:08,8200004,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,deermouse eating on back legs,
gwb_neaves,p2,21-Aug-25,0:09:25,8210005,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
gwb_neaves,p2,21-Aug-25,0:19:43,8210006,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,21-Aug-25,0:21:24,8210007,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,21-Aug-25,0:22:45,8210008,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
gwb_neaves,p2,21-Aug-25,0:23:58,8210009,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,21-Aug-25,0:26:55,8210010,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,21-Aug-25,1:05:59,8210011,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,21-Aug-25,1:10:12,8210013,,,1,n,n ,,Most likely deermouse
gwb_neaves,p2,21-Aug-25,1:11:35,8210014,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,21-Aug-25,1:13:00,8210015,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,21-Aug-25,1:14:28,8210016,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,21-Aug-25,4:44:39,8210017,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,21-Aug-25,4:50:53,8210018,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,21-Aug-25,4:52:28,8210019,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,21-Aug-25,5:05:18,8210020,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,23-Aug-25,0:41:11,8230024,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,23-Aug-25,0:42:29,8230025,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,23-Aug-25,0:43:46,8230026,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,23-Aug-25,0:45:06,8230027,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
gwb_neaves,p2,23-Aug-25,3:41:54,8230028,north_american_deermouse,Peromyscus_maniculatus,1,y,n ,,
gwb_neaves,p2,23-Aug-25,3:43:56,8230029,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
gwb_neaves,d,19-Aug-25,23:33:54,8190003,north_american_deermouse,Peromyscus_maniculatus,1,n,n ,,
gwb_neaves,d,21-Aug-25,22:18:55,8210004,coyote,Canis_latrans,1,y,n ,,
